player_id,session_id,session_start,session_end,platform,region,kills,deaths,level,is_premium_user,made_purchase,days_since_signup,churned
player_13,session_63,2025-06-27 04:39:07.063196,2025-06-27 06:34:07.063196,Xbox,NA,12,3,26,False,False,45,False
player_13,session_64,2025-07-13 14:02:07.063196,2025-07-13 15:55:07.063196,PS5,EU,9,3,9,False,False,45,False
player_13,session_65,2025-06-12 08:34:07.063196,2025-06-12 09:18:07.063196,PS5,EU,15,1,49,True,False,45,False
player_13,session_66,2025-07-09 13:41:07.063196,2025-07-09 14:47:07.063196,PC,EU,16,3,4,True,False,45,False
player_13,session_67,2025-06-28 09:36:07.063196,2025-06-28 10:00:07.063196,PC,NA,7,3,36,True,True,45,False
player_13,session_68,2025-06-22 00:06:07.063196,2025-06-22 02:51:07.063196,PC,NA,9,3,20,False,False,45,False
player_13,session_69,2025-06-09 18:12:07.063196,2025-06-09 18:33:07.063196,PS5,EU,5,3,44,True,False,45,False
player_13,session_70,2025-06-23 10:59:07.063196,2025-06-23 13:20:07.063196,PC,EU,7,2,29,False,False,45,False
player_13,session_71,2025-06-17 00:44:07.063196,2025-06-17 01:02:07.063196,PC,EU,7,5,40,False,False,45,False
player_14,session_72,2025-07-19 12:18:07.063369,2025-07-19 14:55:07.063369,PC,NA,9,1,40,False,False,38,False
player_14,session_73,2025-06-21 19:06:07.063369,2025-06-21 21:25:07.063369,PC,NA,12,4,29,True,True,38,False
player_14,session_74,2025-07-23 14:40:07.063369,2025-07-23 17:19:07.063369,Xbox,NA,12,5,36,False,False,38,False
player_15,session_75,2025-06-16 21:08:07.063429,2025-06-16 23:49:07.063429,PC,EU,7,4,5,True,False,52,False
player_15,session_76,2025-06-22 00:13:07.063429,2025-06-22 02:01:07.063429,PS5,Asia,11,3,18,False,False,52,False
player_15,session_77,2025-06-26 14:50:07.063429,2025-06-26 16:38:07.063429,PS5,NA,11,4,29,True,False,52,False
player_15,session_78,2025-06-15 21:44:07.063429,2025-06-15 21:59:07.063429,PS5,Asia,9,5,40,True,False,52,False
player_15,session_79,2025-06-17 10:50:07.063429,2025-06-17 11:47:07.063429,PC,EU,8,0,41,True,True,52,False
player_15,session_80,2025-07-07 09:28:07.063429,2025-07-07 11:02:07.063429,PC,NA,15,3,44,True,False,52,False
player_15,session_81,2025-07-23 11:27:07.063429,2025-07-23 11:56:07.063429,PC,Asia,10,4,21,False,False,52,False
player_15,session_82,2025-07-20 20:20:07.063429,2025-07-20 21:48:07.063429,PS5,EU,10,3,32,False,False,52,False
player_16,session_83,2025-06-22 06:48:07.063580,2025-06-22 07:22:07.063580,Xbox,EU,14,4,30,False,False,51,False
player_16,session_84,2025-07-11 08:07:07.063580,2025-07-11 10:20:07.063580,Xbox,EU,8,8,3,True,True,51,False
player_16,session_85,2025-06-27 13:02:07.063580,2025-06-27 14:18:07.063580,PS5,NA,6,1,32,False,False,51,False
player_16,session_86,2025-06-27 03:35:07.063580,2025-06-27 05:39:07.063580,PC,EU,17,2,10,False,False,51,False
player_16,session_87,2025-06-09 14:26:07.063580,2025-06-09 15:55:07.063580,PS5,EU,11,4,23,True,True,51,False
player_16,session_88,2025-06-15 09:08:07.063580,2025-06-15 09:49:07.063580,Xbox,EU,9,4,10,False,False,51,False
player_16,session_89,2025-07-03 14:02:07.063580,2025-07-03 16:14:07.063580,PC,EU,7,4,22,False,False,51,False
player_17,session_90,2025-07-24 02:37:07.063710,2025-07-24 03:18:07.063710,Xbox,Asia,5,4,42,False,False,26,True
player_17,session_91,2025-07-20 10:30:07.063710,2025-07-20 11:31:07.063710,PS5,Asia,8,3,17,False,False,26,True
player_17,session_92,2025-07-24 10:31:07.063710,2025-07-24 12:37:07.063710,PS5,Asia,9,2,26,True,False,26,True
player_17,session_93,2025-07-19 00:43:07.063710,2025-07-19 00:58:07.063710,PC,NA,9,5,33,True,True,26,True
player_18,session_94,2025-06-27 08:38:07.063789,2025-06-27 10:03:07.063789,Xbox,NA,10,2,9,False,False,47,True
player_18,session_95,2025-07-17 06:04:07.063789,2025-07-17 07:09:07.063789,PS5,NA,12,4,34,True,False,47,True
player_18,session_96,2025-06-19 08:40:07.063789,2025-06-19 09:28:07.063789,Xbox,Asia,13,1,16,False,False,47,True
player_18,session_97,2025-07-01 08:11:07.063789,2025-07-01 10:44:07.063789,PC,EU,15,1,26,False,False,47,True
player_19,session_98,2025-07-14 03:18:07.063866,2025-07-14 05:19:07.063866,PC,EU,12,1,29,False,False,17,False
player_19,session_99,2025-07-13 16:21:07.063866,2025-07-13 18:08:07.063866,PC,Asia,7,2,23,False,False,17,False
player_19,session_100,2025-07-18 20:18:07.063866,2025-07-18 22:22:07.063866,PC,Asia,10,4,35,False,False,17,False
player_19,session_101,2025-07-16 15:33:07.063866,2025-07-16 15:50:07.063866,PS5,NA,8,6,39,False,False,17,False
player_19,session_102,2025-07-11 14:33:07.063866,2025-07-11 14:40:07.063866,PC,EU,10,5,15,False,False,17,False
player_19,session_103,2025-07-24 13:07:07.063866,2025-07-24 15:31:07.063866,PS5,EU,17,8,8,False,False,17,False
player_19,session_104,2025-07-20 03:13:07.063866,2025-07-20 05:04:07.063866,Xbox,Asia,6,3,47,False,False,17,False
player_20,session_105,2025-06-13 16:23:07.063994,2025-06-13 18:29:07.063994,PC,EU,10,6,25,False,False,49,False
player_20,session_106,2025-06-13 17:17:07.063994,2025-06-13 19:02:07.063994,PC,NA,8,6,24,True,True,49,False
player_20,session_107,2025-06-19 19:11:07.063994,2025-06-19 21:28:07.063994,PC,NA,18,3,29,False,False,49,False
player_20,session_108,2025-06-08 13:43:07.063994,2025-06-08 15:25:07.063994,Xbox,Asia,10,4,48,False,False,49,False
player_20,session_109,2025-07-16 02:46:07.063994,2025-07-16 03:35:07.063994,PC,EU,12,5,23,False,False,49,False
player_20,session_110,2025-07-16 23:35:07.063994,2025-07-17 01:26:07.063994,PC,NA,13,1,27,True,False,49,False
player_20,session_111,2025-07-23 22:20:07.063994,2025-07-24 00:08:07.063994,Xbox,NA,7,2,30,False,False,49,False
player_21,session_112,2025-07-22 15:31:07.064128,2025-07-22 16:35:07.064128,Xbox,EU,13,5,22,False,False,10,True
player_21,session_113,2025-07-24 14:02:07.064128,2025-07-24 14:56:07.064128,PC,NA,9,2,33,False,False,10,True
player_21,session_114,2025-07-20 04:18:07.064128,2025-07-20 07:02:07.064128,Xbox,EU,9,3,29,True,False,10,True
player_21,session_115,2025-07-17 15:50:07.064128,2025-07-17 17:18:07.064128,Xbox,NA,11,4,20,False,False,10,True
player_21,session_116,2025-07-20 09:00:07.064128,2025-07-20 11:15:07.064128,PC,EU,8,5,44,True,True,10,True
player_21,session_117,2025-07-22 03:28:07.064128,2025-07-22 05:57:07.064128,Xbox,NA,5,2,29,False,False,10,True
player_21,session_118,2025-07-19 14:03:07.064128,2025-07-19 16:09:07.064128,Xbox,NA,11,2,44,False,False,10,True
player_22,session_119,2025-06-26 19:51:07.064259,2025-06-26 20:58:07.064259,PS5,Asia,11,3,21,False,False,36,False
player_22,session_120,2025-07-06 07:49:07.064259,2025-07-06 09:28:07.064259,PC,EU,12,6,46,False,False,36,False
player_22,session_121,2025-07-20 04:19:07.064259,2025-07-20 05:17:07.064259,Xbox,EU,11,1,33,False,False,36,False
player_22,session_122,2025-06-19 14:36:07.064259,2025-06-19 17:18:07.064259,Xbox,EU,9,4,49,True,True,36,False
player_23,session_123,2025-07-15 19:12:07.064337,2025-07-15 19:22:07.064337,Xbox,Asia,11,6,11,False,False,11,False
player_23,session_124,2025-07-17 05:07:07.064337,2025-07-17 07:25:07.064337,PC,NA,13,3,12,False,False,11,False
player_23,session_125,2025-07-20 01:16:07.064337,2025-07-20 01:45:07.064337,PC,NA,14,3,32,True,True,11,False
player_23,session_126,2025-07-16 01:21:07.064337,2025-07-16 03:51:07.064337,PS5,Asia,11,2,35,False,False,11,False
player_23,session_127,2025-07-19 04:36:07.064337,2025-07-19 06:55:07.064337,PS5,Asia,10,4,20,False,False,11,False
player_23,session_128,2025-07-21 07:52:07.064337,2025-07-21 09:32:07.064337,Xbox,NA,11,6,12,True,False,11,False
player_23,session_129,2025-07-16 02:21:07.064337,2025-07-16 03:05:07.064337,Xbox,Asia,14,4,2,False,False,11,False
player_23,session_130,2025-07-19 18:08:07.064337,2025-07-19 20:58:07.064337,PC,Asia,10,4,6,False,False,11,False
player_24,session_131,2025-06-19 15:38:07.064484,2025-06-19 15:47:07.064484,PS5,NA,8,3,3,False,False,59,False
player_25,session_132,2025-07-19 23:15:07.064508,2025-07-20 00:53:07.064508,PS5,EU,6,4,43,True,False,14,False
player_25,session_133,2025-07-15 04:40:07.064508,2025-07-15 07:29:07.064508,Xbox,Asia,9,2,14,False,False,14,False
player_25,session_134,2025-07-11 22:40:07.064508,2025-07-11 23:04:07.064508,PC,Asia,7,1,14,False,False,14,False
player_25,session_135,2025-07-21 23:23:07.064508,2025-07-22 00:10:07.064508,Xbox,Asia,7,2,45,False,False,14,False
player_25,session_136,2025-07-14 05:53:07.064508,2025-07-14 08:01:07.064508,Xbox,NA,5,3,26,True,False,14,False
player_25,session_137,2025-07-20 23:33:07.064508,2025-07-21 01:31:07.064508,PS5,Asia,15,5,6,False,False,14,False
player_26,session_138,2025-07-16 05:16:07.064621,2025-07-16 06:33:07.064621,Xbox,Asia,5,4,34,True,True,33,False
player_26,session_139,2025-07-09 02:44:07.064621,2025-07-09 03:11:07.064621,PS5,EU,9,2,15,False,False,33,False
player_26,session_140,2025-06-22 02:01:07.064621,2025-06-22 04:28:07.064621,Xbox,Asia,12,2,44,False,False,33,False
player_26,session_141,2025-07-17 00:38:07.064621,2025-07-17 02:32:07.064621,PS5,NA,11,6,5,True,False,33,False
player_26,session_142,2025-07-06 01:39:07.064621,2025-07-06 01:58:07.064621,PC,Asia,9,6,15,False,False,33,False
player_26,session_143,2025-07-15 17:14:07.064621,2025-07-15 18:09:07.064621,PC,EU,8,2,27,True,True,33,False
player_26,session_144,2025-07-20 04:31:07.064621,2025-07-20 05:10:07.064621,Xbox,Asia,11,5,44,False,False,33,False
player_26,session_145,2025-06-30 20:16:07.064621,2025-06-30 22:59:07.064621,PC,NA,12,5,45,False,False,33,False
player_26,session_146,2025-07-04 12:25:07.064621,2025-07-04 14:27:07.064621,PS5,Asia,10,3,42,True,False,33,False
player_27,session_147,2025-07-16 06:29:07.064788,2025-07-16 08:04:07.064788,Xbox,EU,13,3,36,True,False,24,False
player_27,session_148,2025-07-09 14:58:07.064788,2025-07-09 16:11:07.064788,PC,NA,14,1,15,True,False,24,False
player_27,session_149,2025-07-02 20:35:07.064788,2025-07-02 20:50:07.064788,PS5,Asia,7,3,21,False,False,24,False
player_27,session_150,2025-07-17 16:45:07.064788,2025-07-17 18:47:07.064788,PS5,EU,9,0,24,False,False,24,False
player_27,session_151,2025-07-14 08:07:07.064788,2025-07-14 09:53:07.064788,PC,NA,11,1,33,True,True,24,False
player_27,session_152,2025-07-03 16:12:07.064788,2025-07-03 18:32:07.064788,PS5,Asia,9,4,32,False,False,24,False
player_27,session_153,2025-07-20 21:41:07.064788,2025-07-20 22:35:07.064788,Xbox,Asia,12,2,44,False,False,24,False
player_27,session_154,2025-07-01 19:20:07.064788,2025-07-01 19:59:07.064788,PS5,NA,12,1,36,False,False,24,False
player_28,session_155,2025-07-24 05:00:07.064939,2025-07-24 05:59:07.064939,PC,Asia,10,6,28,False,False,13,False
player_28,session_156,2025-07-13 21:57:07.064939,2025-07-13 22:06:07.064939,Xbox,NA,12,2,22,False,False,13,False
player_28,session_157,2025-07-12 21:42:07.064939,2025-07-12 22:18:07.064939,PS5,NA,6,2,33,False,False,13,False
player_28,session_158,2025-07-18 07:48:07.064939,2025-07-18 08:58:07.064939,PS5,NA,9,3,26,False,False,13,False
player_28,session_159,2025-07-15 07:58:07.064939,2025-07-15 08:08:07.064939,Xbox,NA,15,4,18,True,True,13,False
player_29,session_160,2025-07-17 23:33:07.065034,2025-07-18 01:51:07.065034,Xbox,NA,6,2,27,False,False,30,False
player_29,session_161,2025-06-25 16:21:07.065034,2025-06-25 16:45:07.065034,PC,EU,11,2,16,True,True,30,False
player_29,session_162,2025-07-16 03:55:07.065034,2025-07-16 06:10:07.065034,PC,Asia,12,3,12,True,True,30,False
player_30,session_163,2025-07-12 00:05:07.065094,2025-07-12 01:09:07.065094,PS5,NA,9,2,11,False,False,18,False
player_30,session_164,2025-07-24 13:18:07.065094,2025-07-24 14:45:07.065094,PC,NA,6,2,16,False,False,18,False
player_30,session_165,2025-07-06 17:07:07.065094,2025-07-06 18:54:07.065094,PS5,Asia,7,1,36,True,False,18,False
player_30,session_166,2025-07-11 20:53:07.065094,2025-07-11 22:00:07.065094,PS5,NA,13,4,22,False,False,18,False
player_31,session_167,2025-06-01 10:57:07.065170,2025-06-01 12:20:07.065170,Xbox,NA,11,2,26,False,False,55,False
player_31,session_168,2025-07-19 02:24:07.065170,2025-07-19 03:50:07.065170,Xbox,Asia,4,3,26,False,False,55,False
player_31,session_169,2025-06-02 15:55:07.065170,2025-06-02 17:51:07.065170,PS5,Asia,12,4,41,False,False,55,False
player_31,session_170,2025-06-16 13:12:07.065170,2025-06-16 16:05:07.065170,Xbox,EU,12,2,40,True,True,55,False
player_31,session_171,2025-06-20 00:58:07.065170,2025-06-20 01:36:07.065170,Xbox,NA,9,4,44,False,False,55,False
player_32,session_172,2025-07-05 21:16:07.065267,2025-07-05 22:47:07.065267,PS5,EU,12,1,5,False,False,23,False
player_33,session_173,2025-07-11 03:39:07.065290,2025-07-11 06:02:07.065290,PS5,Asia,13,3,10,True,True,21,True
player_33,session_174,2025-07-09 04:35:07.065290,2025-07-09 06:31:07.065290,PS5,Asia,19,3,49,True,False,21,True
player_33,session_175,2025-07-06 17:17:07.065290,2025-07-06 19:06:07.065290,PC,NA,11,0,50,True,True,21,True
player_33,session_176,2025-07-13 10:39:07.065290,2025-07-13 13:03:07.065290,Xbox,EU,10,4,10,False,False,21,True
player_34,session_177,2025-07-02 12:12:07.065370,2025-07-02 14:49:07.065370,Xbox,NA,9,2,20,False,False,40,False
player_35,session_178,2025-07-12 08:49:07.065393,2025-07-12 10:46:07.065393,Xbox,EU,11,6,8,False,False,44,False
player_35,session_179,2025-07-20 03:10:07.065393,2025-07-20 05:45:07.065393,PS5,Asia,11,3,18,True,False,44,False
player_35,session_180,2025-06-12 10:18:07.065393,2025-06-12 10:49:07.065393,PC,Asia,18,2,37,True,False,44,False
player_35,session_181,2025-07-13 13:06:07.065393,2025-07-13 15:08:07.065393,PC,EU,11,4,16,False,False,44,False
player_35,session_182,2025-06-17 14:47:07.065393,2025-06-17 14:56:07.065393,PC,EU,14,3,21,False,False,44,False
player_36,session_183,2025-07-23 15:44:07.065489,2025-07-23 17:40:07.065489,PC,NA,13,0,26,False,False,27,True
player_36,session_184,2025-07-23 11:15:07.065489,2025-07-23 11:33:07.065489,PS5,EU,12,5,47,False,False,27,True
player_36,session_185,2025-07-01 09:13:07.065489,2025-07-01 09:41:07.065489,Xbox,NA,7,1,39,True,False,27,True
player_36,session_186,2025-07-17 23:41:07.065489,2025-07-18 02:39:07.065489,PS5,Asia,9,2,14,True,False,27,True
player_36,session_187,2025-06-30 13:40:07.065489,2025-06-30 15:04:07.065489,Xbox,EU,7,1,30,False,False,27,True
player_36,session_188,2025-07-15 08:34:07.065489,2025-07-15 09:38:07.065489,Xbox,Asia,8,4,36,False,False,27,True
player_36,session_189,2025-07-16 05:48:07.065489,2025-07-16 07:26:07.065489,Xbox,NA,8,1,28,False,False,27,True
player_37,session_190,2025-07-14 14:20:07.065619,2025-07-14 14:28:07.065619,PC,Asia,10,6,10,False,False,54,True
player_37,session_191,2025-07-19 16:16:07.065619,2025-07-19 18:07:07.065619,PS5,EU,8,3,5,True,False,54,True
player_37,session_192,2025-06-28 18:23:07.065619,2025-06-28 19:16:07.065619,PS5,Asia,12,1,35,False,False,54,True
player_37,session_193,2025-06-01 14:00:07.065619,2025-06-01 15:44:07.065619,PS5,EU,13,3,36,False,False,54,True
player_37,session_194,2025-06-21 13:47:07.065619,2025-06-21 15:37:07.065619,Xbox,Asia,8,3,31,False,False,54,True
player_37,session_195,2025-07-12 02:09:07.065619,2025-07-12 02:57:07.065619,PS5,Asia,11,2,15,False,False,54,True
player_37,session_196,2025-06-18 13:14:07.065619,2025-06-18 15:46:07.065619,Xbox,NA,6,6,23,True,False,54,True
player_37,session_197,2025-06-25 18:27:07.065619,2025-06-25 19:20:07.065619,PS5,NA,11,1,4,False,False,54,True
player_37,session_198,2025-07-11 20:25:07.065619,2025-07-11 21:02:07.065619,Xbox,EU,10,2,22,False,False,54,True
player_38,session_199,2025-07-08 19:49:07.065784,2025-07-08 21:31:07.065784,PS5,Asia,10,6,24,False,False,17,False
player_39,session_200,2025-06-25 16:54:07.065808,2025-06-25 18:01:07.065808,Xbox,Asia,10,4,40,False,False,38,False
player_39,session_201,2025-07-07 04:25:07.065808,2025-07-07 06:25:07.065808,Xbox,EU,14,3,25,False,False,38,False
player_39,session_202,2025-06-18 21:47:07.065808,2025-06-18 23:28:07.065808,PC,NA,9,3,5,False,False,38,False
player_39,session_203,2025-06-27 13:15:07.065808,2025-06-27 14:33:07.065808,PC,NA,5,3,15,False,False,38,False
player_39,session_204,2025-07-04 00:03:07.065808,2025-07-04 00:19:07.065808,PS5,NA,6,3,28,False,False,38,False
player_39,session_205,2025-06-17 12:11:07.065808,2025-06-17 13:56:07.065808,Xbox,NA,8,4,1,True,True,38,False
player_39,session_206,2025-07-07 02:37:07.065808,2025-07-07 02:45:07.065808,Xbox,NA,11,2,20,True,False,38,False
player_39,session_207,2025-07-19 18:38:07.065808,2025-07-19 18:51:07.065808,Xbox,Asia,13,4,21,True,False,38,False
player_40,session_208,2025-07-11 16:15:07.065957,2025-07-11 16:49:07.065957,PC,Asia,13,1,41,False,False,34,True
player_40,session_209,2025-07-08 01:00:07.065957,2025-07-08 01:27:07.065957,PS5,EU,11,4,16,False,False,34,True
player_40,session_210,2025-07-23 15:38:07.065957,2025-07-23 18:30:07.065957,PS5,Asia,6,2,3,False,False,34,True
player_40,session_211,2025-06-24 04:41:07.065957,2025-06-24 07:08:07.065957,PC,EU,7,7,33,True,True,34,True
player_40,session_212,2025-06-26 13:02:07.065957,2025-06-26 14:37:07.065957,PC,NA,9,2,19,False,False,34,True
player_40,session_213,2025-07-20 04:02:07.065957,2025-07-20 05:30:07.065957,Xbox,NA,6,9,14,False,False,34,True
player_40,session_214,2025-07-06 22:36:07.065957,2025-07-07 00:40:07.065957,Xbox,NA,8,1,14,False,False,34,True
player_40,session_215,2025-07-19 22:07:07.065957,2025-07-19 23:19:07.065957,PS5,NA,8,5,11,False,False,34,True
player_41,session_216,2025-07-23 18:51:07.066104,2025-07-23 19:15:07.066104,Xbox,NA,7,2,35,True,True,21,False
player_41,session_217,2025-07-19 15:27:07.066104,2025-07-19 16:36:07.066104,PC,NA,5,2,29,True,False,21,False
player_42,session_218,2025-07-05 08:41:07.066147,2025-07-05 09:05:07.066147,PC,EU,13,2,12,False,False,40,True
player_42,session_219,2025-06-17 11:47:07.066147,2025-06-17 14:33:07.066147,Xbox,Asia,8,1,12,False,False,40,True
player_42,session_220,2025-06-19 21:22:07.066147,2025-06-19 23:30:07.066147,PS5,Asia,10,4,49,True,True,40,True
player_42,session_221,2025-06-26 19:52:07.066147,2025-06-26 20:42:07.066147,PC,NA,14,2,42,True,True,40,True
player_42,session_222,2025-06-23 13:40:07.066147,2025-06-23 14:33:07.066147,PC,Asia,11,6,46,False,False,40,True
player_42,session_223,2025-06-14 21:47:07.066147,2025-06-14 22:10:07.066147,Xbox,EU,9,6,27,False,False,40,True
player_43,session_224,2025-07-07 04:26:07.066262,2025-07-07 07:25:07.066262,PS5,EU,14,3,47,False,False,30,False
player_43,session_225,2025-07-21 21:23:07.066262,2025-07-21 23:20:07.066262,Xbox,EU,4,5,10,False,False,30,False
player_43,session_226,2025-07-08 07:54:07.066262,2025-07-08 09:56:07.066262,PS5,NA,5,3,3,False,False,30,False
